seed,seller_id,seller_class,n_sold,revenue,inventory_remaining,position_score,visibility_prob,visibility_rate
4,2,Slow,20,40.0,110,0.3,0.65,0.57
4,3,Shigh,7,42.0,63,0.8,0.9,0.8
4,4,Shigh,2,12.0,68,0.3,0.65,0.54
4,0,Slow,38,76.0,92,0.9,0.95,0.88
4,1,Slow,30,41.99999999999998,100,0.9,0.95,0.85
4,2,Slow,15,30.0,115,0.3,0.65,0.58
4,3,Shigh,2,12.0,68,0.8,0.9,0.79
4,4,Shigh,5,30.0,65,0.3,0.65,0.62
4,0,Slow,22,44.0,108,0.9,0.95,0.82
4,1,Slow,23,46.0,107,0.9,0.95,0.77
4,2,Slow,16,32.0,114,0.3,0.65,0.52
4,3,Shigh,3,18.0,67,0.8,0.9,0.7
4,4,Shigh,6,36.0,64,0.3,0.65,0.59
4,0,Slow,24,48.0,106,0.9,0.95,0.76
4,1,Slow,31,62.0,99,0.9,0.95,0.79
4,2,Slow,21,42.0,109,0.3,0.65,0.59
4,3,Shigh,4,24.0,66,0.8,0.9,0.82
4,4,Shigh,4,24.0,66,0.3,0.65,0.61
4,0,Slow,24,48.0,106,0.9,0.95,0.85
4,1,Slow,27,54.0,103,0.9,0.95,0.83
4,2,Slow,16,32.0,114,0.3,0.65,0.6
4,3,Shigh,4,24.0,66,0.8,0.9,0.72
4,4,Shigh,5,20.999999999999996,65,0.3,0.65,0.55
4,0,Slow,24,48.0,106,0.9,0.95,0.79
4,1,Slow,26,52.0,104,0.9,0.95,0.8
4,2,Slow,15,30.0,115,0.3,0.65,0.56
4,3,Shigh,2,12.0,68,0.8,0.9,0.73
4,4,Shigh,6,36.0,64,0.3,0.65,0.58
4,0,Slow,23,46.0,107,0.9,0.95,0.82
4,1,Slow,26,36.399999999999984,104,0.9,0.95,0.84
4,2,Slow,23,46.0,107,0.3,0.65,0.6
4,3,Shigh,4,24.0,66,0.8,0.9,0.74
4,4,Shigh,7,42.0,63,0.3,0.65,0.53
4,0,Slow,27,54.0,103,0.9,0.95,0.79
4,1,Slow,27,54.0,103,0.9,0.95,0.79
4,2,Slow,23,46.0,107,0.3,0.65,0.51
4,3,Shigh,6,36.0,64,0.8,0.9,0.78
4,4,Shigh,3,18.0,67,0.3,0.65,0.49
4,0,Slow,30,60.0,100,0.9,0.95,0.81
4,1,Slow,25,50.0,105,0.9,0.95,0.84
4,2,Slow,17,34.0,113,0.3,0.65,0.6
4,3,Shigh,2,12.0,68,0.8,0.9,0.78
4,4,Shigh,5,30.0,65,0.3,0.65,0.53
4,0,Slow,24,48.0,106,0.9,0.95,0.83
4,1,Slow,28,56.0,102,0.9,0.95,0.83
4,2,Slow,22,44.0,108,0.3,0.65,0.6
4,3,Shigh,5,30.0,65,0.8,0.9,0.84
4,4,Shigh,4,24.0,66,0.3,0.65,0.59
4,0,Slow,20,40.0,110,0.9,0.95,0.79
4,1,Slow,22,44.0,108,0.9,0.95,0.81
4,2,Slow,23,46.0,107,0.3,0.65,0.51
4,3,Shigh,4,24.0,66,0.8,0.9,0.79
4,4,Shigh,5,30.0,65,0.3,0.65,0.56
4,0,Slow,20,40.0,110,0.9,0.95,0.74
4,1,Slow,19,38.0,111,0.9,0.95,0.76
4,2,Slow,15,30.0,115,0.3,0.65,0.48
4,3,Shigh,7,42.0,63,0.8,0.9,0.73
4,4,Shigh,6,36.0,64,0.3,0.65,0.51
4,0,Slow,26,52.0,104,0.9,0.95,0.87
4,1,Slow,25,34.999999999999986,105,0.9,0.95,0.87
4,2,Slow,26,52.0,104,0.3,0.65,0.65
4,3,Shigh,6,36.0,64,0.8,0.9,0.78
4,4,Shigh,5,30.0,65,0.3,0.65,0.63
5,0,Slow,22,44.0,108,0.9,0.95,0.81
5,1,Slow,28,56.0,102,0.9,0.95,0.86
5,2,Slow,18,36.0,112,0.3,0.65,0.62
5,3,Shigh,8,48.0,62,0.8,0.9,0.83
5,4,Shigh,7,29.399999999999995,63,0.3,0.65,0.59
5,0,Slow,32,64.0,98,0.9,0.95,0.86
5,1,Slow,29,58.0,101,0.9,0.95,0.87
5,2,Slow,19,38.0,111,0.3,0.65,0.6
5,3,Shigh,7,42.0,63,0.8,0.9,0.78
5,4,Shigh,4,16.799999999999997,66,0.3,0.65,0.6
5,0,Slow,19,38.0,111,0.9,0.95,0.79
5,1,Slow,28,56.0,102,0.9,0.95,0.78
5,2,Slow,23,46.0,107,0.3,0.65,0.54
5,3,Shigh,3,12.599999999999998,67,0.8,0.9,0.8
5,4,Shigh,3,18.0,67,0.3,0.65,0.61
5,0,Slow,26,52.0,104,0.9,0.95,0.79
5,1,Slow,35,70.0,95,0.9,0.95,0.83
5,2,Slow,14,28.0,116,0.3,0.65,0.47
5,3,Shigh,4,24.0,66,0.8,0.9,0.76
5,4,Shigh,2,12.0,68,0.3,0.65,0.54
5,0,Slow,25,50.0,105,0.9,0.95,0.81
5,1,Slow,21,42.0,109,0.9,0.95,0.8
5,2,Slow,17,34.0,113,0.3,0.65,0.59
5,3,Shigh,5,30.0,65,0.8,0.9,0.76
5,4,Shigh,4,24.0,66,0.3,0.65,0.53
5,0,Slow,25,50.0,105,0.9,0.95,0.77
5,1,Slow,28,56.0,102,0.9,0.95,0.81
5,2,Slow,13,26.0,117,0.3,0.65,0.52
5,3,Shigh,8,33.599999999999994,62,0.8,0.9,0.72
5,4,Shigh,4,24.0,66,0.3,0.65,0.51
5,0,Slow,27,54.0,103,0.9,0.95,0.88
5,1,Slow,27,54.0,103,0.9,0.95,0.9
5,2,Slow,24,48.0,106,0.3,0.65,0.57
5,3,Shigh,4,24.0,66,0.8,0.9,0.78
5,4,Shigh,0,0.0,70,0.3,0.65,0.55
5,0,Slow,27,54.0,103,0.9,0.95,0.85
5,1,Slow,27,54.0,103,0.9,0.95,0.79
5,2,Slow,18,36.0,112,0.3,0.65,0.59
5,3,Shigh,6,36.0,64,0.8,0.9,0.79
5,4,Shigh,4,24.0,66,0.3,0.65,0.57
5,0,Slow,32,64.0,98,0.9,0.95,0.8
5,1,Slow,20,40.0,110,0.9,0.95,0.81
5,2,Slow,18,36.0,112,0.3,0.65,0.49
5,3,Shigh,5,30.0,65,0.8,0.9,0.79
5,4,Shigh,2,12.0,68,0.3,0.65,0.52
5,0,Slow,25,50.0,105,0.9,0.95,0.72
5,1,Slow,19,38.0,111,0.9,0.95,0.75
5,2,Slow,15,30.0,115,0.3,0.65,0.54
5,3,Shigh,7,42.0,63,0.8,0.9,0.74
5,4,Shigh,4,24.0,66,0.3,0.65,0.54
5,0,Slow,30,41.99999999999998,100,0.9,0.95,0.83
5,1,Slow,21,42.0,109,0.9,0.95,0.8
5,2,Slow,16,32.0,114,0.3,0.65,0.56
5,3,Shigh,4,24.0,66,0.8,0.9,0.8
5,4,Shigh,4,24.0,66,0.3,0.65,0.67
5,0,Slow,22,30.799999999999986,108,0.9,0.95,0.73
5,1,Slow,23,46.0,107,0.9,0.95,0.73
5,2,Slow,19,38.0,111,0.3,0.65,0.51
5,3,Shigh,3,18.0,67,0.8,0.9,0.68
5,4,Shigh,3,18.0,67,0.3,0.65,0.48
5,0,Slow,22,44.0,108,0.9,0.95,0.67
5,1,Slow,30,60.0,100,0.9,0.95,0.71
5,2,Slow,13,26.0,117,0.3,0.65,0.42
5,3,Shigh,10,60.0,60,0.8,0.9,0.68
5,4,Shigh,1,6.0,69,0.3,0.65,0.4
5,0,Slow,32,64.0,98,0.9,0.95,0.8
5,1,Slow,32,64.0,98,0.9,0.95,0.81
5,2,Slow,8,16.0,122,0.3,0.65,0.55
5,3,Shigh,5,30.0,65,0.8,0.9,0.74
5,4,Shigh,3,18.0,67,0.3,0.65,0.52
5,0,Slow,26,52.0,104,0.9,0.95,0.79
5,1,Slow,26,52.0,104,0.9,0.95,0.8
5,2,Slow,15,30.0,115,0.3,0.65,0.6
5,3,Shigh,9,54.0,61,0.8,0.9,0.79
5,4,Shigh,1,6.0,69,0.3,0.65,0.62
5,0,Slow,27,54.0,103,0.9,0.95,0.82
5,1,Slow,27,54.0,103,0.9,0.95,0.84
5,2,Slow,16,32.0,114,0.3,0.65,0.57
5,3,Shigh,5,30.0,65,0.8,0.9,0.74
5,4,Shigh,2,12.0,68,0.3,0.65,0.49
5,0,Slow,26,52.0,104,0.9,0.95,0.76
5,1,Slow,24,48.0,106,0.9,0.95,0.72
5,2,Slow,20,40.0,110,0.3,0.65,0.51
5,3,Shigh,7,42.0,63,0.8,0.9,0.7
5,4,Shigh,1,6.0,69,0.3,0.65,0.6
5,0,Slow,27,54.0,103,0.9,0.95,0.84
5,1,Slow,26,52.0,104,0.9,0.95,0.81
5,2,Slow,12,24.0,118,0.3,0.65,0.5
5,3,Shigh,3,18.0,67,0.8,0.9,0.73
5,4,Shigh,4,24.0,66,0.3,0.65,0.68
5,0,Slow,23,46.0,107,0.9,0.95,0.75
5,1,Slow,22,44.0,108,0.9,0.95,0.75
5,2,Slow,21,42.0,109,0.3,0.65,0.55
5,3,Shigh,6,36.0,64,0.8,0.9,0.69
5,4,Shigh,7,42.0,63,0.3,0.65,0.51
5,0,Slow,24,48.0,106,0.9,0.95,0.84
5,1,Slow,28,56.0,102,0.9,0.95,0.82
5,2,Slow,15,30.0,115,0.3,0.65,0.54
5,3,Shigh,3,18.0,67,0.8,0.9,0.77
5,4,Shigh,3,18.0,67,0.3,0.65,0.65
5,0,Slow,19,38.0,111,0.9,0.95,0.75
5,1,Slow,32,64.0,98,0.9,0.95,0.8
5,2,Slow,16,32.0,114,0.3,0.65,0.58
5,3,Shigh,5,30.0,65,0.8,0.9,0.78
5,4,Shigh,3,18.0,67,0.3,0.65,0.53
5,0,Slow,29,58.0,101,0.9,0.95,0.85
5,1,Slow,29,58.0,101,0.9,0.95,0.83
5,2,Slow,13,26.0,117,0.3,0.65,0.56
5,3,Shigh,7,42.0,63,0.8,0.9,0.78
5,4,Shigh,6,36.0,64,0.3,0.65,0.58
6,0,Slow,25,50.0,105,0.9,0.95,0.83
6,1,Slow,29,40.59999999999998,101,0.9,0.95,0.83
6,2,Slow,13,26.0,117,0.3,0.65,0.54
6,3,Shigh,4,24.0,66,0.8,0.9,0.78
6,4,Shigh,3,18.0,67,0.3,0.65,0.55
6,0,Slow,27,54.0,103,0.9,0.95,0.82
6,1,Slow,21,42.0,109,0.9,0.95,0.83
6,2,Slow,27,54.0,103,0.3,0.65,0.58
6,3,Shigh,9,54.0,61,0.8,0.9,0.78
6,4,Shigh,2,12.0,68,0.3,0.65,0.51
6,0,Slow,25,50.0,105,0.9,0.95,0.79
6,1,Slow,33,66.0,97,0.9,0.95,0.82
6,2,Slow,19,38.0,111,0.3,0.65,0.57
6,3,Shigh,5,30.0,65,0.8,0.9,0.78
6,4,Shigh,4,24.0,66,0.3,0.65,0.57
6,0,Slow,30,41.99999999999998,100,0.9,0.95,0.8
6,1,Slow,26,52.0,104,0.9,0.95,0.76
6,2,Slow,20,40.0,110,0.3,0.65,0.49
6,3,Shigh,7,42.0,63,0.8,0.9,0.76
6,4,Shigh,1,6.0,69,0.3,0.65,0.53
6,0,Slow,30,41.99999999999998,100,0.9,0.95,0.82
6,1,Slow,22,44.0,108,0.9,0.95,0.8
6,2,Slow,16,32.0,114,0.3,0.65,0.52
6,3,Shigh,6,36.0,64,0.8,0.9,0.83
6,4,Shigh,6,36.0,64,0.3,0.65,0.63
6,0,Slow,33,46.199999999999974,97,0.9,0.95,0.82
6,1,Slow,20,40.0,110,0.9,0.95,0.82
6,2,Slow,16,32.0,114,0.3,0.65,0.64
6,3,Shigh,6,36.0,64,0.8,0.9,0.81
6,4,Shigh,8,48.0,62,0.3,0.65,0.5
6,0,Slow,22,44.0,108,0.9,0.95,0.77
6,1,Slow,19,38.0,111,0.9,0.95,0.77
6,2,Slow,23,46.0,107,0.3,0.65,0.52
6,3,Shigh,6,36.0,64,0.8,0.9,0.71
6,4,Shigh,3,18.0,67,0.3,0.65,0.55
6,0,Slow,35,70.0,95,0.9,0.95,0.82
6,1,Slow,21,42.0,109,0.9,0.95,0.79
6,2,Slow,20,40.0,110,0.3,0.65,0.53
6,3,Shigh,3,18.0,67,0.8,0.9,0.78
6,4,Shigh,2,12.0,68,0.3,0.65,0.48
6,0,Slow,21,42.0,109,0.9,0.95,0.79
6,1,Slow,28,56.0,102,0.9,0.95,0.8
6,2,Slow,23,46.0,107,0.3,0.65,0.62
6,3,Shigh,5,30.0,65,0.8,0.9,0.81
6,4,Shigh,1,6.0,69,0.3,0.65,0.49
6,0,Slow,28,56.0,102,0.9,0.95,0.76
6,1,Slow,29,58.0,101,0.9,0.95,0.77
6,2,Slow,15,30.0,115,0.3,0.65,0.53
6,3,Shigh,4,24.0,66,0.8,0.9,0.71
6,4,Shigh,3,18.0,67,0.3,0.65,0.53
6,0,Slow,25,50.0,105,0.9,0.95,0.77
6,1,Slow,24,48.0,106,0.9,0.95,0.79
6,2,Slow,21,42.0,109,0.3,0.65,0.53
6,3,Shigh,3,18.0,67,0.8,0.9,0.74
6,4,Shigh,4,24.0,66,0.3,0.65,0.47
6,0,Slow,26,52.0,104,0.9,0.95,0.8
6,1,Slow,24,48.0,106,0.9,0.95,0.82
6,2,Slow,21,42.0,109,0.3,0.65,0.56
6,3,Shigh,4,24.0,66,0.8,0.9,0.7
6,4,Shigh,6,36.0,64,0.3,0.65,0.52
6,0,Slow,25,50.0,105,0.9,0.95,0.76
6,1,Slow,20,40.0,110,0.9,0.95,0.76
6,2,Slow,17,34.0,113,0.3,0.65,0.48
6,3,Shigh,3,18.0,67,0.8,0.9,0.72
6,4,Shigh,4,24.0,66,0.3,0.65,0.58
6,0,Slow,27,54.0,103,0.9,0.95,0.81
6,1,Slow,31,62.0,99,0.9,0.95,0.82
6,2,Slow,8,16.0,122,0.3,0.65,0.46
6,3,Shigh,4,24.0,66,0.8,0.9,0.77
6,4,Shigh,3,18.0,67,0.3,0.65,0.54
6,0,Slow,25,50.0,105,0.9,0.95,0.82
6,1,Slow,27,54.0,103,0.9,0.95,0.83
6,2,Slow,20,40.0,110,0.3,0.65,0.6
6,3,Shigh,9,54.0,61,0.8,0.9,0.77
6,4,Shigh,2,12.0,68,0.3,0.65,0.56
6,0,Slow,26,52.0,104,0.9,0.95,0.79
6,1,Slow,24,48.0,106,0.9,0.95,0.77
6,2,Slow,19,38.0,111,0.3,0.65,0.53
6,3,Shigh,4,24.0,66,0.8,0.9,0.68
6,4,Shigh,3,18.0,67,0.3,0.65,0.5
6,0,Slow,21,42.0,109,0.9,0.95,0.77
6,1,Slow,25,50.0,105,0.9,0.95,0.76
6,2,Slow,19,38.0,111,0.3,0.65,0.56
6,3,Shigh,3,18.0,67,0.8,0.9,0.7
6,4,Shigh,4,24.0,66,0.3,0.65,0.52
6,0,Slow,30,60.0,100,0.9,0.95,0.82
6,1,Slow,26,52.0,104,0.9,0.95,0.84
6,2,Slow,27,54.0,103,0.3,0.65,0.57
6,3,Shigh,5,30.0,65,0.8,0.9,0.82
6,4,Shigh,1,6.0,69,0.3,0.65,0.53
6,0,Slow,29,58.0,101,0.9,0.95,0.73
6,1,Slow,22,44.0,108,0.9,0.95,0.72
6,2,Slow,15,30.0,115,0.3,0.65,0.49
6,3,Shigh,3,18.0,67,0.8,0.9,0.77
6,4,Shigh,2,12.0,68,0.3,0.65,0.49
6,0,Slow,31,62.0,99,0.9,0.95,0.79
6,1,Slow,27,54.0,103,0.9,0.95,0.78
6,2,Slow,20,40.0,110,0.3,0.65,0.57
6,3,Shigh,6,36.0,64,0.8,0.9,0.78
6,4,Shigh,6,36.0,64,0.3,0.65,0.55
6,0,Slow,27,37.79999999999998,103,0.9,0.95,0.84
6,1,Slow,28,56.0,102,0.9,0.95,0.84
6,2,Slow,22,44.0,108,0.3,0.65,0.61
6,3,Shigh,3,18.0,67,0.8,0.9,0.78
6,4,Shigh,5,30.0,65,0.3,0.65,0.6
6,0,Slow,28,56.0,102,0.9,0.95,0.78
6,1,Slow,26,52.0,104,0.9,0.95,0.76
6,2,Slow,16,32.0,114,0.3,0.65,0.62
6,3,Shigh,5,30.0,65,0.8,0.9,0.78
6,4,Shigh,4,24.0,66,0.3,0.65,0.54
7,0,Slow,28,56.0,102,0.9,0.95,0.83
7,1,Slow,37,74.0,93,0.9,0.95,0.88
7,2,Slow,14,28.0,116,0.3,0.65,0.51
7,3,Shigh,3,18.0,67,0.8,0.9,0.78
7,4,Shigh,3,18.0,67,0.3,0.65,0.58
7,0,Slow,20,40.0,110,0.9,0.95,0.79
7,1,Slow,25,50.0,105,0.9,0.95,0.76
7,2,Slow,19,38.0,111,0.3,0.65,0.56
7,3,Shigh,6,36.0,64,0.8,0.9,0.71
7,4,Shigh,5,30.0,65,0.3,0.65,0.52
7,0,Slow,24,48.0,106,0.9,0.95,0.83
7,1,Slow,34,68.0,96,0.9,0.95,0.84
7,2,Slow,20,40.0,110,0.3,0.65,0.6
7,3,Shigh,6,36.0,64,0.8,0.9,0.79
7,4,Shigh,4,24.0,66,0.3,0.65,0.63
7,0,Slow,21,42.0,109,0.9,0.95,0.77
7,1,Slow,29,58.0,101,0.9,0.95,0.75
7,2,Slow,15,30.0,115,0.3,0.65,0.5
7,3,Shigh,3,18.0,67,0.8,0.9,0.73
7,4,Shigh,4,24.0,66,0.3,0.65,0.47
7,0,Slow,28,56.0,102,0.9,0.95,0.87
7,1,Slow,23,46.0,107,0.9,0.95,0.81
7,2,Slow,14,28.0,116,0.3,0.65,0.54
7,3,Shigh,2,12.0,68,0.8,0.9,0.82
7,4,Shigh,3,18.0,67,0.3,0.65,0.55
7,0,Slow,24,48.0,106,0.9,0.95,0.81
7,1,Slow,21,42.0,109,0.9,0.95,0.8
7,2,Slow,25,50.0,105,0.3,0.65,0.56
7,3,Shigh,8,48.0,62,0.8,0.9,0.75
7,4,Shigh,3,18.0,67,0.3,0.65,0.58
7,0,Slow,20,40.0,110,0.9,0.95,0.76
7,1,Slow,21,42.0,109,0.9,0.95,0.76
7,2,Slow,17,34.0,113,0.3,0.65,0.52
7,3,Shigh,5,30.0,65,0.8,0.9,0.7
7,4,Shigh,5,30.0,65,0.3,0.65,0.51
7,0,Slow,22,44.0,108,0.9,0.95,0.8
7,1,Slow,29,58.0,101,0.9,0.95,0.8
7,2,Slow,18,36.0,112,0.3,0.65,0.62
7,3,Shigh,5,30.0,65,0.8,0.9,0.8
7,4,Shigh,4,24.0,66,0.3,0.65,0.51
7,0,Slow,23,46.0,107,0.9,0.95,0.79
7,1,Slow,26,52.0,104,0.9,0.95,0.8
7,2,Slow,15,30.0,115,0.3,0.65,0.51
7,3,Shigh,3,18.0,67,0.8,0.9,0.78
7,4,Shigh,6,36.0,64,0.3,0.65,0.58
7,0,Slow,27,54.0,103,0.9,0.95,0.83
7,1,Slow,31,62.0,99,0.9,0.95,0.86
7,2,Slow,18,36.0,112,0.3,0.65,0.57
7,3,Shigh,3,18.0,67,0.8,0.9,0.82
7,4,Shigh,3,18.0,67,0.3,0.65,0.56
7,0,Slow,25,34.999999999999986,105,0.9,0.95,0.79
7,1,Slow,23,46.0,107,0.9,0.95,0.83
7,2,Slow,18,36.0,112,0.3,0.65,0.57
7,3,Shigh,6,36.0,64,0.8,0.9,0.77
7,4,Shigh,5,30.0,65,0.3,0.65,0.57
7,0,Slow,21,42.0,109,0.9,0.95,0.81
7,1,Slow,29,58.0,101,0.9,0.95,0.8
7,2,Slow,21,42.0,109,0.3,0.65,0.52
7,3,Shigh,8,48.0,62,0.8,0.9,0.78
7,4,Shigh,5,30.0,65,0.3,0.65,0.48
7,0,Slow,20,40.0,110,0.9,0.95,0.8
7,1,Slow,23,46.0,107,0.9,0.95,0.78
7,2,Slow,19,38.0,111,0.3,0.65,0.6
7,3,Shigh,6,36.0,64,0.8,0.9,0.76
7,4,Shigh,4,24.0,66,0.3,0.65,0.48
7,0,Slow,33,66.0,97,0.9,0.95,0.77
7,1,Slow,24,48.0,106,0.9,0.95,0.8
7,2,Slow,14,28.0,116,0.3,0.65,0.49
7,3,Shigh,5,30.0,65,0.8,0.9,0.73
7,4,Shigh,5,30.0,65,0.3,0.65,0.54
7,0,Slow,27,54.0,103,0.9,0.95,0.78
7,1,Slow,28,56.0,102,0.9,0.95,0.77
7,2,Slow,11,22.0,119,0.3,0.65,0.45
7,3,Shigh,5,30.0,65,0.8,0.9,0.75
7,4,Shigh,6,25.199999999999996,64,0.3,0.65,0.53
7,0,Slow,19,38.0,111,0.9,0.95,0.83
7,1,Slow,19,38.0,111,0.9,0.95,0.77
7,2,Slow,31,62.0,99,0.3,0.65,0.61
7,3,Shigh,6,36.0,64,0.8,0.9,0.79
7,4,Shigh,5,30.0,65,0.3,0.65,0.51
7,0,Slow,32,64.0,98,0.9,0.95,0.83
7,1,Slow,20,40.0,110,0.9,0.95,0.8
7,2,Slow,15,30.0,115,0.3,0.65,0.58
7,3,Shigh,4,24.0,66,0.8,0.9,0.8
7,4,Shigh,5,30.0,65,0.3,0.65,0.56
7,0,Slow,23,46.0,107,0.9,0.95,0.78
7,1,Slow,24,48.0,106,0.9,0.95,0.79
7,2,Slow,16,32.0,114,0.3,0.65,0.53
7,3,Shigh,5,30.0,65,0.8,0.9,0.73
7,4,Shigh,2,12.0,68,0.3,0.65,0.5
7,0,Slow,22,44.0,108,0.9,0.95,0.76
7,1,Slow,19,38.0,111,0.9,0.95,0.76
7,2,Slow,18,36.0,112,0.3,0.65,0.49
7,3,Shigh,7,42.0,63,0.8,0.9,0.7
7,4,Shigh,4,24.0,66,0.3,0.65,0.54
7,0,Slow,16,32.0,114,0.9,0.95,0.82
7,1,Slow,18,36.0,112,0.9,0.95,0.77
7,2,Slow,19,38.0,111,0.3,0.65,0.48
7,3,Shigh,4,24.0,66,0.8,0.9,0.78
7,4,Shigh,7,42.0,63,0.3,0.65,0.55
7,0,Slow,29,58.0,101,0.9,0.95,0.78
7,1,Slow,23,46.0,107,0.9,0.95,0.79
7,2,Slow,18,36.0,112,0.3,0.65,0.55
7,3,Shigh,6,36.0,64,0.8,0.9,0.74
7,4,Shigh,3,18.0,67,0.3,0.65,0.59
7,0,Slow,31,62.0,99,0.9,0.95,0.88
7,1,Slow,22,44.0,108,0.9,0.95,0.78
7,2,Slow,15,30.0,115,0.3,0.65,0.53
7,3,Shigh,4,24.0,66,0.8,0.9,0.75
7,4,Shigh,5,30.0,65,0.3,0.65,0.65
8,0,Slow,31,62.0,99,0.9,0.95,0.89
8,1,Slow,23,46.0,107,0.9,0.95,0.91
8,2,Slow,20,40.0,110,0.3,0.65,0.59
8,3,Shigh,8,48.0,62,0.8,0.9,0.85
8,4,Shigh,2,12.0,68,0.3,0.65,0.58
8,0,Slow,27,54.0,103,0.9,0.95,0.76
8,1,Slow,23,46.0,107,0.9,0.95,0.75
8,2,Slow,13,26.0,117,0.3,0.65,0.48
8,3,Shigh,4,24.0,66,0.8,0.9,0.77
8,4,Shigh,6,36.0,64,0.3,0.65,0.65
8,0,Slow,29,58.0,101,0.9,0.95,0.82
8,1,Slow,30,60.0,100,0.9,0.95,0.82
8,2,Slow,13,26.0,117,0.3,0.65,0.56
8,3,Shigh,6,36.0,64,0.8,0.9,0.76
8,4,Shigh,3,18.0,67,0.3,0.65,0.57
8,0,Slow,25,50.0,105,0.9,0.95,0.8
8,1,Slow,26,52.0,104,0.9,0.95,0.81
8,2,Slow,15,30.0,115,0.3,0.65,0.52
8,3,Shigh,2,12.0,68,0.8,0.9,0.77
8,4,Shigh,4,24.0,66,0.3,0.65,0.52
8,0,Slow,24,48.0,106,0.9,0.95,0.79
8,1,Slow,23,46.0,107,0.9,0.95,0.8
8,2,Slow,14,19.599999999999998,116,0.3,0.65,0.51
8,3,Shigh,11,66.0,59,0.8,0.9,0.73
8,4,Shigh,4,24.0,66,0.3,0.65,0.53
8,0,Slow,33,66.0,97,0.9,0.95,0.85
8,1,Slow,18,36.0,112,0.9,0.95,0.82
8,2,Slow,17,34.0,113,0.3,0.65,0.57
8,3,Shigh,5,30.0,65,0.8,0.9,0.82
8,4,Shigh,2,12.0,68,0.3,0.65,0.6
8,0,Slow,34,68.0,96,0.9,0.95,0.79
8,1,Slow,24,48.0,106,0.9,0.95,0.79
8,2,Slow,13,26.0,117,0.3,0.65,0.61
8,3,Shigh,9,54.0,61,0.8,0.9,0.77
8,4,Shigh,3,18.0,67,0.3,0.65,0.55
8,0,Slow,22,44.0,108,0.9,0.95,0.79
8,1,Slow,36,72.0,94,0.9,0.95,0.81
8,2,Slow,13,26.0,117,0.3,0.65,0.54
8,3,Shigh,2,12.0,68,0.8,0.9,0.73
8,4,Shigh,8,33.599999999999994,62,0.3,0.65,0.56
8,0,Slow,25,50.0,105,0.9,0.95,0.8
8,1,Slow,22,44.0,108,0.9,0.95,0.79
8,2,Slow,15,30.0,115,0.3,0.65,0.57
8,3,Shigh,9,54.0,61,0.8,0.9,0.73
8,4,Shigh,2,12.0,68,0.3,0.65,0.54
8,0,Slow,27,54.0,103,0.9,0.95,0.83
8,1,Slow,24,48.0,106,0.9,0.95,0.82
8,2,Slow,21,42.0,109,0.3,0.65,0.62
8,3,Shigh,4,24.0,66,0.8,0.9,0.81
8,4,Shigh,3,18.0,67,0.3,0.65,0.47
8,0,Slow,22,44.0,108,0.9,0.95,0.8
8,1,Slow,28,56.0,102,0.9,0.95,0.78
8,2,Slow,14,28.0,116,0.3,0.65,0.45
8,3,Shigh,5,30.0,65,0.8,0.9,0.78
8,4,Shigh,3,18.0,67,0.3,0.65,0.53
8,0,Slow,28,56.0,102,0.9,0.95,0.78
8,1,Slow,27,54.0,103,0.9,0.95,0.8
8,2,Slow,17,34.0,113,0.3,0.65,0.46
8,3,Shigh,4,24.0,66,0.8,0.9,0.74
8,4,Shigh,2,12.0,68,0.3,0.65,0.53
8,0,Slow,31,62.0,99,0.9,0.95,0.9
8,1,Slow,26,52.0,104,0.9,0.95,0.88
8,2,Slow,22,44.0,108,0.3,0.65,0.6
8,3,Shigh,6,36.0,64,0.8,0.9,0.87
8,4,Shigh,3,18.0,67,0.3,0.65,0.61
8,0,Slow,22,44.0,108,0.9,0.95,0.81
8,1,Slow,27,54.0,103,0.9,0.95,0.77
8,2,Slow,10,20.0,120,0.3,0.65,0.62
8,3,Shigh,5,30.0,65,0.8,0.9,0.78
8,4,Shigh,0,0.0,70,0.3,0.65,0.59
8,0,Slow,30,60.0,100,0.9,0.95,0.79
8,1,Slow,30,60.0,100,0.9,0.95,0.82
8,2,Slow,13,26.0,117,0.3,0.65,0.55
8,3,Shigh,6,36.0,64,0.8,0.9,0.79
8,4,Shigh,4,24.0,66,0.3,0.65,0.56
8,0,Slow,29,58.0,101,0.9,0.95,0.81
8,1,Slow,25,50.0,105,0.9,0.95,0.82
8,2,Slow,16,32.0,114,0.3,0.65,0.54
8,3,Shigh,6,36.0,64,0.8,0.9,0.77
8,4,Shigh,5,30.0,65,0.3,0.65,0.52
8,0,Slow,24,48.0,106,0.9,0.95,0.8
8,1,Slow,32,64.0,98,0.9,0.95,0.77
8,2,Slow,18,36.0,112,0.3,0.65,0.54
8,3,Shigh,5,30.0,65,0.8,0.9,0.74
8,4,Shigh,1,6.0,69,0.3,0.65,0.53
8,0,Slow,20,40.0,110,0.9,0.95,0.8
8,1,Slow,25,50.0,105,0.9,0.95,0.8
8,2,Slow,18,36.0,112,0.3,0.65,0.52
8,3,Shigh,5,30.0,65,0.8,0.9,0.77
8,4,Shigh,3,18.0,67,0.3,0.65,0.52
8,0,Slow,26,52.0,104,0.9,0.95,0.83
8,1,Slow,31,62.0,99,0.9,0.95,0.83
8,2,Slow,18,36.0,112,0.3,0.65,0.59
8,3,Shigh,5,30.0,65,0.8,0.9,0.76
8,4,Shigh,4,24.0,66,0.3,0.65,0.6
